`202520260AB285`	`CX18`	`Mark González`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	3	2025-03-04 00:00:00	NULL
`202520260AB285`	`CX18`	`Haney`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	4	2025-03-04 00:00:00	NULL
`202520260AB285`	`CX18`	`Harabedian`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	5	2025-03-04 00:00:00	NULL
`202520260AB285`	`CX18`	`Lackey`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	6	2025-03-04 00:00:00	NULL
`202520260AB285`	`CX18`	`Nguyen`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	7	2025-03-04 00:00:00	NULL
`202520260AB285`	`CX18`	`Ramos`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	8	2025-03-04 00:00:00	NULL
`202520260AB285`	`CX18`	`Sharp-Collins`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	9	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Schultz`	2025-03-04 00:00:00	1	`NOE`	147510	`committee_service`	2025-03-04 13:05:36	1	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Alanis`	2025-03-04 00:00:00	1	`AYE`	147510	`committee_service`	2025-03-04 13:05:36	2	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Mark González`	2025-03-04 00:00:00	1	`ABS`	147510	`committee_service`	2025-03-04 13:05:36	3	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Haney`	2025-03-04 00:00:00	1	`NOE`	147510	`committee_service`	2025-03-04 13:05:36	4	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Harabedian`	2025-03-04 00:00:00	1	`ABS`	147510	`committee_service`	2025-03-04 13:05:36	5	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Lackey`	2025-03-04 00:00:00	1	`AYE`	147510	`committee_service`	2025-03-04 13:05:36	6	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Nguyen`	2025-03-04 00:00:00	1	`ABS`	147510	`committee_service`	2025-03-04 13:05:36	7	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Ramos`	2025-03-04 00:00:00	1	`NOE`	147510	`committee_service`	2025-03-04 13:05:36	8	2025-03-04 00:00:00	NULL
`202520260AB297`	`CX18`	`Sharp-Collins`	2025-03-04 00:00:00	1	`NOE`	147510	`committee_service`	2025-03-04 13:05:36	9	2025-03-04 00:00:00	NULL
`202520260AB31`	`CX18`	`Schultz`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	1	2025-03-04 00:00:00	NULL
`202520260AB31`	`CX18`	`Alanis`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	2	2025-03-04 00:00:00	NULL
`202520260AB31`	`CX18`	`Mark González`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	3	2025-03-04 00:00:00	NULL
`202520260AB31`	`CX18`	`Haney`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	4	2025-03-04 00:00:00	NULL
`202520260AB31`	`CX18`	`Harabedian`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	5	2025-03-04 00:00:00	NULL
`202520260AB31`	`CX18`	`Lackey`	2025-03-04 00:00:00	1	`AYE`	147529	`committee_service`	2025-03-04 13:05:36	6	2025-03-04 00:00:00	NULL
