`20250AB55699INT`	`Legislator`	`ASSEMBLY`	`Patterson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:48:16	`Y`
`20250AB55799INT`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:48:50	`Y`
`20250AB55899INT`	`Legislator`	`ASSEMBLY`	`Flora`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:49:28	`Y`
`20250AB5598AMD`	`Legislator`	`ASSEMBLY`	`Bonta`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-25 20:05:48	`Y`
`20250AB55999INT`	`Legislator`	`ASSEMBLY`	`Berman`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:50:06	`Y`
`20250AB55999INT`	`Legislator`	`SENATE`	`Niello`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:50:06	`N`
`20250AB5599INT`	`Legislator`	`ASSEMBLY`	`Bonta`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:26:12	`Y`
`20250AB56099INT`	`Legislator`	`ASSEMBLY`	`Addis`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:50:39	`Y`
`20250AB56199INT`	`Legislator`	`ASSEMBLY`	`Quirk-Silva`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:51:18	`Y`
`20250AB56299INT`	`Legislator`	`ASSEMBLY`	`Solache`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:52:16	`Y`
`20250AB56299INT`	`Legislator`	`ASSEMBLY`	`Bryan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:52:16	`N`
`20250AB56399INT`	`Legislator`	`ASSEMBLY`	`Jackson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:55:05	`Y`
`20250AB56499INT`	`Legislator`	`ASSEMBLY`	`Haney`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:56:08	`Y`
`20250AB56599INT`	`Legislator`	`ASSEMBLY`	`Dixon`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:56:57	`Y`
`20250AB56699INT`	`Legislator`	`ASSEMBLY`	`Lowenthal`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:57:50	`Y`
`20250AB56799INT`	`Legislator`	`ASSEMBLY`	`DeMaio`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:58:31	`Y`
`20250AB56899INT`	`Legislator`	`ASSEMBLY`	`Patterson`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:59:20	`N`
`20250AB56899INT`	`Legislator`	`ASSEMBLY`	`Lackey`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:59:20	`Y`
`20250AB5698AMD`	`Legislator`	`ASSEMBLY`	`Bauer-Kahan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-25 20:05:48	`Y`
`20250AB56999INT`	`Legislator`	`ASSEMBLY`	`Stefani`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 15:59:58	`Y`
`20250AB5699INT`	`Legislator`	`ASSEMBLY`	`Bauer-Kahan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:26:46	`Y`
`20250AB57099INT`	`Legislator`	`ASSEMBLY`	`Calderon`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:00:46	`Y`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Quirk-Silva`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`Y`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Chen`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Davies`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Dixon`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Essayli`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Pacheco`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Petrie-Norris`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Sanchez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Ta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`ASSEMBLY`	`Valencia`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`SENATE`	`Archuleta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57199INT`	`Legislator`	`SENATE`	`Choi`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:01:39	`N`
`20250AB57299INT`	`Legislator`	`ASSEMBLY`	`Kalra`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:02:18	`Y`
`20250AB57299INT`	`Legislator`	`ASSEMBLY`	`Bonta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:02:18	`N`
`20250AB57299INT`	`Legislator`	`ASSEMBLY`	`Bryan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:02:18	`N`
`20250AB57299INT`	`Legislator`	`ASSEMBLY`	`Lee`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:02:18	`N`
`20250AB57299INT`	`Legislator`	`SENATE`	`Cortese`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:02:18	`N`
`20250AB57399INT`	`Legislator`	`ASSEMBLY`	`Rogers`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:02:51	`Y`
`20250AB57499INT`	`Legislator`	`ASSEMBLY`	`Mark González`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:03:32	`Y`
`20250AB57599INT`	`Legislator`	`ASSEMBLY`	`Arambula`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:05:08	`Y`
`20250AB57699INT`	`Legislator`	`ASSEMBLY`	`Irwin`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:06:26	`Y`
`20250AB57799INT`	`Legislator`	`ASSEMBLY`	`Wilson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:07:20	`Y`
`20250AB57899INT`	`Legislator`	`ASSEMBLY`	`Bauer-Kahan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:08:24	`Y`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`Y`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`Bonta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`Bryan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`Elhawary`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`Gipson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`Jackson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`Ransom`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`Sharp-Collins`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`ASSEMBLY`	`Wilson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`SENATE`	`Richardson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`SENATE`	`Smallwood-Cuevas`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5797AMD`	`Legislator`	`SENATE`	`Weber Pierson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`N`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`Y`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`Bonta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`Bryan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`Elhawary`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`Gipson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`Jackson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`Ransom`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`Sharp-Collins`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`ASSEMBLY`	`Wilson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`SENATE`	`Richardson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`SENATE`	`Smallwood-Cuevas`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB5798AMD`	`Legislator`	`SENATE`	`Weber Pierson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:27	`N`
`20250AB57999INT`	`Legislator`	`ASSEMBLY`	`Castillo`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:10:03	`Y`
`20250AB5799INT`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:27:14	`Y`
`20250AB58099INT`	`Legislator`	`ASSEMBLY`	`Wallis`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:10:46	`Y`
`20250AB58198AMD`	`Legislator`	`ASSEMBLY`	`Bennett`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:30	`Y`
`20250AB58199INT`	`Legislator`	`ASSEMBLY`	`Bennett`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:11:34	`Y`
`20250AB58299INT`	`Legislator`	`ASSEMBLY`	`Pacheco`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:12:37	`Y`
`20250AB58399INT`	`Legislator`	`ASSEMBLY`	`Pellerin`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:13:26	`Y`
`20250AB58499INT`	`Legislator`	`ASSEMBLY`	`Hadwick`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:13:58	`Y`
`20250AB58599INT`	`Legislator`	`ASSEMBLY`	`Patterson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:15:04	`Y`
`20250AB58699INT`	`Legislator`	`ASSEMBLY`	`Flora`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:16:07	`Y`
`20250AB58798AMD`	`Legislator`	`ASSEMBLY`	`Davies`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-27 18:16:47	`Y`
`20250AB58799INT`	`Legislator`	`ASSEMBLY`	`Davies`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:16:48	`Y`
`20250AB58899INT`	`Legislator`	`ASSEMBLY`	`Patel`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:17:32	`Y`
`20250AB58999INT`	`Legislator`	`ASSEMBLY`	`Gallagher`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:18:10	`Y`
`20250AB5899INT`	`Legislator`	`ASSEMBLY`	`Soria`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:31:59	`Y`
`20250AB59099INT`	`Legislator`	`ASSEMBLY`	`Lee`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:19:23	`Y`
`20250AB59199INT`	`Legislator`	`ASSEMBLY`	`Caloza`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:20:08	`Y`
`20250AB59298AMD`	`Legislator`	`ASSEMBLY`	`Gabriel`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:46	`Y`
`20250AB59299INT`	`Legislator`	`ASSEMBLY`	`Gabriel`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:20:48	`Y`
`20250AB59399INT`	`Legislator`	`ASSEMBLY`	`Wicks`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:21:29	`Y`
`20250AB59499INT`	`Legislator`	`ASSEMBLY`	`Solache`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-12 16:22:17	`Y`
`20250AB59599INT`	`Legislator`	`ASSEMBLY`	`Carrillo`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:04:28	`Y`
`20250AB59699INT`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:05:15	`Y`
`20250AB59799INT`	`Legislator`	`ASSEMBLY`	`Harabedian`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:06:23	`Y`
`20250AB59899INT`	`Legislator`	`ASSEMBLY`	`Gipson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:07:15	`Y`
`20250AB59899INT`	`Legislator`	`SENATE`	`Archuleta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:07:15	`N`
`20250AB59999INT`	`Legislator`	`ASSEMBLY`	`Connolly`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:08:09	`Y`
`20250AB5999INT`	`Legislator`	`ASSEMBLY`	`Aguiar-Curry`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:32:34	`Y`
`20250AB599INT`	`Legislator`	`ASSEMBLY`	`Berman`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:09:33	`Y`
`20250AB60099INT`	`Legislator`	`ASSEMBLY`	`Castillo`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:08:54	`Y`
`20250AB60199INT`	`Legislator`	`ASSEMBLY`	`Jackson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:09:48	`Y`
`20250AB60299INT`	`Legislator`	`ASSEMBLY`	`Haney`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:11:29	`Y`
`20250AB60299INT`	`Legislator`	`SENATE`	`Wiener`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:11:29	`N`
`20250AB60399INT`	`Legislator`	`ASSEMBLY`	`Alanis`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:12:06	`Y`
`20250AB60499INT`	`Legislator`	`ASSEMBLY`	`Berman`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:13:25	`Y`
`20250AB60599INT`	`Legislator`	`ASSEMBLY`	`Muratsuchi`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:14:53	`Y`
`20250AB60699INT`	`Legislator`	`ASSEMBLY`	`Quirk-Silva`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:15:42	`Y`
`20250AB60799INT`	`Legislator`	`ASSEMBLY`	`Celeste Rodriguez`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:16:20	`Y`
`20250AB60899INT`	`Legislator`	`ASSEMBLY`	`Zbur`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:17:07	`Y`
`20250AB6098AMD`	`Legislator`	`ASSEMBLY`	`Papan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-03 18:20:41	`Y`
`20250AB60999INT`	`Legislator`	`ASSEMBLY`	`Wicks`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:18:02	`Y`
`20250AB6099INT`	`Legislator`	`ASSEMBLY`	`Papan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:33:26	`Y`
`20250AB61099INT`	`Legislator`	`ASSEMBLY`	`Alvarez`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:18:40	`Y`
`20250AB61199INT`	`Legislator`	`ASSEMBLY`	`Lee`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:19:11	`Y`
`20250AB61299INT`	`Legislator`	`ASSEMBLY`	`Rogers`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:19:40	`Y`
`20250AB61399INT`	`Legislator`	`ASSEMBLY`	`Mark González`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:20:20	`Y`
`20250AB61499INT`	`Legislator`	`ASSEMBLY`	`Lee`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:20:48	`Y`
`20250AB61599INT`	`Legislator`	`ASSEMBLY`	`Davies`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:21:24	`Y`
`20250AB61699INT`	`Legislator`	`ASSEMBLY`	`Caloza`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:22:09	`Y`
`20250AB61799INT`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:22:47	`Y`
`20250AB61899INT`	`Legislator`	`ASSEMBLY`	`Krell`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:23:20	`Y`
`20250AB6198AMD`	`Legislator`	`ASSEMBLY`	`Pacheco`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-26 15:46:36	`Y`
`20250AB6198AMD`	`Legislator`	`ASSEMBLY`	`Ransom`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-26 15:46:36	`N`
`20250AB6198AMD`	`Legislator`	`ASSEMBLY`	`Blanca Rubio`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-26 15:46:36	`N`
`20250AB6198AMD`	`Legislator`	`ASSEMBLY`	`Wallis`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-26 15:46:36	`N`
`20250AB61999INT`	`Legislator`	`ASSEMBLY`	`Ransom`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:24:13	`Y`
`20250AB6199INT`	`Legislator`	`ASSEMBLY`	`Pacheco`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:34:17	`Y`
`20250AB62099INT`	`Legislator`	`ASSEMBLY`	`Jackson`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:25:21	`Y`
`20250AB62199INT`	`Legislator`	`ASSEMBLY`	`Bauer-Kahan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:25:50	`Y`
`20250AB62299INT`	`Legislator`	`ASSEMBLY`	`Kalra`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:26:23	`Y`
`20250AB62399INT`	`Legislator`	`ASSEMBLY`	`Dixon`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:27:39	`Y`
`20250AB62499INT`	`Legislator`	`ASSEMBLY`	`Dixon`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:28:38	`Y`
`20250AB62598AMD`	`Legislator`	`ASSEMBLY`	`Nguyen`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-03-04 18:14:40	`Y`
`20250AB62599INT`	`Legislator`	`ASSEMBLY`	`Nguyen`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:29:12	`Y`
`20250AB62699INT`	`Legislator`	`ASSEMBLY`	`Papan`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:29:42	`Y`
`20250AB62799INT`	`Legislator`	`ASSEMBLY`	`Stefani`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:30:26	`Y`
`20250AB62899INT`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:30:53	`Y`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`Y`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`Bonta`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`Bryan`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`Elhawary`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`Gipson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`Jackson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`Ransom`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`Sharp-Collins`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`ASSEMBLY`	`Wilson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`SENATE`	`Richardson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`SENATE`	`Smallwood-Cuevas`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB6298AMD`	`Legislator`	`SENATE`	`Weber Pierson`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-24 19:41:29	`N`
`20250AB62999INT`	`Legislator`	`ASSEMBLY`	`Ward`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:31:26	`Y`
`20250AB6299INT`	`Legislator`	`ASSEMBLY`	`McKinnor`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2024-12-02 18:35:15	`Y`
`20250AB63099INT`	`Legislator`	`ASSEMBLY`	`Mark González`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:32:07	`Y`
`20250AB63199INT`	`Legislator`	`ASSEMBLY`	`Lee`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:32:36	`Y`
`20250AB63299INT`	`Legislator`	`ASSEMBLY`	`Hart`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:33:11	`Y`
`20250AB63399INT`	`Legislator`	`ASSEMBLY`	`Krell`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:33:58	`Y`
`20250AB63499INT`	`Legislator`	`ASSEMBLY`	`Jeff Gonzalez`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:34:42	`Y`
`20250AB63499INT`	`Legislator`	`ASSEMBLY`	`Alanis`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:34:42	`N`
`20250AB63499INT`	`Legislator`	`ASSEMBLY`	`Sanchez`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:34:42	`N`
`20250AB63499INT`	`Legislator`	`SENATE`	`Choi`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:34:42	`N`
`20250AB63499INT`	`Legislator`	`SENATE`	`Jones`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:34:42	`N`
`20250AB63499INT`	`Legislator`	`SENATE`	`Ochoa Bogh`	`COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:34:42	`N`
`20250AB63599INT`	`Legislator`	`ASSEMBLY`	`Ahrens`	`LEAD_AUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:35:20	`Y`
`20250AB63599INT`	`Legislator`	`ASSEMBLY`	`Krell`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:35:20	`N`
`20250AB63599INT`	`Legislator`	`SENATE`	`Umberg`	`PRINCIPAL_COAUTHOR`	NULL	`Y`	`LEG_ESI`	2025-02-13 16:35:20	`N`
